Latitude,Longitude,Bath,Bed,Price,Postal,Crime,MedIncome,School,Sqft_Area,Lot_Area,SchoolDist,Property_Address,Zestimate,Date_Sold,Locality,Region,Built_Year,Price_Sqft,Envi,Age,TranEnvi,TransDist,SchoolType,SchoolTSRatio,SchoolRating,MedAge,Population,College.Graduates,Rank
47.508019,-122.384836,2,3,385000,98146,367,53346,1,1520,6621,0.546985384,4109 SW 106th St,385K,5/16/2014,Seattle,WA,1943,253,0,71,0,Inf,8,19,5,38.3,25574,20.58,9082
47.508033,-122.386392,1,3,302000,98146,358,53346,1,2120,6534,0.654972431,4209 SW 106th St,409K,10/22/2013,Seattle,WA,1943,142,0,71,0,Inf,8,19,5,38.3,25574,20.58,9082
47.508148,-122.265494,1.5,4,170000,98178,441,60190,3,2050,7840,0.486759333,5416 S Prentice St,271K,10/25/2012,Seattle,WA,1958,82,4,56,0,Inf,2,15,NA,38,21860,23.15,7537
47.508286,-122.38831,2.5,4,879950,98146,345,53346,1,3200,13939.2,0.784725664,10601 Marine View Dr SW,1.01M,5/30/2014,Seattle,WA,1938,274,0,76,0,Inf,8,19,5,38.3,25574,20.58,9082
47.50831,-122.252046,1.5,3,325000,98178,395,60190,3,2160,5424,0.673014599,10248 65th Ave S,341K,12/29/2013,Seattle,WA,1963,150,4,51,0,Inf,7,23,NA,38,21860,23.15,7537
47.508383,-122.257845,1.75,3,350000,98178,413,60190,4,2800,6300,0.319046584,10306 61st Ave S,349K,3/10/2014,Seattle,WA,1962,125,4,52,0,Inf,7,23,NA,38,21860,23.15,7537
47.508389,-122.25726,1,3,189950,98178,413,60190,4,1140,5200,0.345282356,10259 Renton Ave S,255K,11/21/2012,Seattle,WA,1952,166,4,62,0,Inf,7,23,NA,38,21860,23.15,7537
47.508412,-122.377174,3,4,679950,98146,442,53346,4,3270,7405,0.19388903,3528 SW 106th St,645K,12/23/2013,Seattle,WA,2003,207,0,11,0,Inf,8,19,5,38.3,25574,20.58,9082
47.50842,-122.26355,1,2,225000,98178,435,60190,3,1080,10454,0.358726246,10243 56th Ave S,221K,6/26/2013,Seattle,WA,1951,208,4,63,0,Inf,7,23,NA,38,21860,23.15,7537
47.508483,-122.256537,1,2,130000,98178,409,60190,4,920,3850,0.375699852,10256 Renton Ave S,194K,11/26/2012,Seattle,WA,1949,141,4,65,0,Inf,7,23,NA,38,21860,23.15,7537
47.508501,-122.384566,1.75,4,316500,98146,369,53346,1,2450,7840,0.508314235,4102 SW 106th St,400K,3/21/2014,Seattle,WA,1949,129,0,65,0,Inf,8,19,5,38.3,25574,20.58,9082
47.508545,-122.265555,2.25,7,220000,98178,451,60190,3,2700,6969,0.453395178,5345 S Ruggles St,292K,10/29/2012,Seattle,WA,1957,81,4,57,0,Inf,2,15,NA,38,21860,23.15,7537
47.508545,-122.265769,1,4,290000,98178,451,60190,3,1200,6838,0.46327884,5339 S Ruggles St,242K,6/21/2013,Seattle,WA,1958,241,4,56,0,Inf,2,15,NA,38,21860,23.15,7537
47.508575,-122.250364,2,4,276000,98178,385,60190,3,2100,6141,0.780644349,10241 Waters Ave S,354K,4/23/2013,Seattle,WA,1947,131,4,67,0,Inf,7,23,NA,38,21860,23.15,7537
47.508587,-122.252044,3,3,345000,98178,395,60190,3,5650,5650,0.661338189,10238 65th Ave S,485K,6/6/2014,Seattle,WA,1963,61,4,51,0,Inf,7,23,NA,38,21860,23.15,7537
47.508667,-122.258165,2,4,449000,98178,415,60190,4,2540,7677,0.27941713,10300 61st Ave S,435K,4/25/2014,Seattle,WA,1956,176,4,58,0,Inf,7,23,NA,38,21860,23.15,7537
47.508688,-122.261763,1,2,264000,98178,433,60190,3,1830,16988.4,0.256003815,10237 57th Ave S,279K,4/1/2014,Seattle,WA,1958,144,4,56,0,Inf,7,23,NA,38,21860,23.15,7537
47.508712,-122.249713,2,3,323000,98178,384,60190,3,1830,12632.4,0.822948229,10240 Waters Ave S,328K,8/11/2014,Seattle,WA,1947,176,4,67,0,Inf,7,23,NA,38,21860,23.15,7537
47.508721,-122.256917,1,3,120000,98178,414,60190,4,1040,6213,0.336780136,10246 Renton Ave S,214K,10/16/2012,Seattle,WA,1956,115,4,58,0,Inf,7,23,NA,38,21860,23.15,7537
47.508831,-122.37134,1.75,3,266000,98146,488,53346,4,1830,7187,0.260010326,3004 SW 106th St # B,321K,12/6/2013,Seattle,WA,1983,145,0,31,0,Inf,2,10,NA,38.3,25574,20.58,9082
47.508997,-122.257052,3,4,340000,98178,414,60190,4,2170,6098,0.309107564,10234 Renton Ave S,362K,8/8/2013,Seattle,WA,1992,156,4,22,0,Inf,7,23,NA,38,21860,23.15,7537
47.509013,-122.269582,2,3,349000,98178,472,60190,2,2240,9266,0.654041657,5110 S Ruggles St,333K,6/10/2014,SEATTLE,WA,1928,155,4,86,0,Inf,2,15,NA,38,21860,23.15,7537
47.509052,-122.37502,2,3,350000,98146,463,53346,4,1590,7405,0.260593013,10431 34th Ave SW,369K,10/4/2013,Seattle,WA,1952,220,0,62,0,Inf,8,19,5,38.3,25574,20.58,9082
47.50911,-122.261758,1,3,205000,98178,449,60190,4,1620,18730.8,0.214798616,10219 57th Ave S,230K,10/11/2013,Seattle,WA,1918,126,4,96,0,Inf,7,23,NA,38,21860,23.15,7537
47.509139,-122.252699,1.5,2,315000,98178,402,60190,4,2130,5650,0.594486653,10219 65th Ave S,476K,7/1/2013,Seattle,WA,1956,147,4,58,0,Inf,7,23,NA,38,21860,23.15,7537
47.509232,-122.38473,1,3,295000,98146,380,53346,1,1920,7971,0.499540777,10427 41st Ave SW,350K,10/30/2013,Seattle,WA,1964,153,0,50,0,Inf,8,19,5,38.3,25574,20.58,9082
47.509292,-122.381929,1,2,503000,98146,410,53346,1,750,17859.6,0.292798198,10421 39th Ave SW,343K,8/29/2014,Seattle,WA,1910,670,0,104,0,Inf,8,19,5,38.3,25574,20.58,9082
47.509372,-122.263356,2,4,315000,98178,456,60190,4,1780,5,0.279326217,10207 56th Ave S,245K,6/27/2014,Seattle,WA,1918,176,4,96,0,Inf,7,23,NA,38,21860,23.15,7537
47.509426,-122.262362,2,6,465000,98178,455,60190,4,3060,13939.2,0.216607372,5611 S Ryan St,475K,2/27/2013,Seattle,WA,1959,151,4,55,0,Inf,7,23,NA,38,21860,23.15,7537
47.509429,-122.26105,2,3,265000,98178,451,60190,4,1440,NA,0.158787669,5703 S Ryan St,254K,11/16/2012,Seattle,WA,1936,184,4,78,0,Inf,7,23,NA,38,21860,23.15,7537
47.509489,-122.255716,2,4,310000,98178,416,60190,4,1500,4356,0.36801051,10200 62nd Ave S,284K,6/20/2013,Seattle,WA,1970,206,4,44,0,Inf,7,23,NA,38,21860,23.15,7537
47.509566,-122.251431,2.5,4,360000,98178,402,60190,4,2400,4620,0.675054865,10201 66th Ave S,343K,8/19/2013,Seattle,WA,1951,150,4,63,0,Inf,7,23,NA,38,21860,23.15,7537
47.509725,-122.372882,1.75,3,410000,98146,493,53346,5,1290,8040,0.343485197,3121 SW 104th St,352K,4/30/2014,Seattle,WA,1954,317,0,60,0,Inf,2,10,NA,38.3,25574,20.58,9082
47.50975,-122.376905,2.5,3,370000,98146,470,53346,4,1860,7531,0.100380188,3521 SW 104th St,420K,9/5/2014,Seattle,WA,1923,198,0,91,0,Inf,8,19,5,38.3,25574,20.58,9082
47.509847,-122.256744,2,3,260000,98178,418,60190,4,1263,6102,0.281553227,10062 61st Ave S,253K,3/28/2014,Seattle,WA,1944,205,4,70,0,Inf,7,23,NA,38,21860,23.15,7537
47.509855,-122.253871,1,3,280000,98178,411,60190,4,1920,5198,0.489060684,10061 64th Ave S,344K,1/18/2013,Seattle,WA,1908,145,4,106,0,Inf,7,23,NA,38,21860,23.15,7537
47.509991,-122.253869,1,2,260500,98178,413,60190,4,1780,5650,0.486356897,10057 64th Ave S,262K,7/11/2013,Seattle,WA,1941,146,4,73,0,Inf,7,23,NA,38,21860,23.15,7537
47.510046,-122.250353,1,2,275000,98178,399,60190,4,1010,5250,0.747169046,10123 Waters Ave S,321K,4/19/2013,Seattle,WA,1950,272,4,64,0,Inf,7,23,NA,38,21860,23.15,7537
47.510082,-122.252691,1,2,143000,98178,409,60190,4,820,5650,0.572296015,10057 65th Ave S,226K,3/29/2013,Seattle,WA,1902,174,4,112,0,Inf,7,23,NA,38,21860,23.15,7537
47.510158,-122.372319,1,3,280000,98146,510,53346,5,1540,6054,0.300691118,10262 32nd Ave SW,315K,4/30/2014,Seattle,WA,1942,181,0,72,0,Inf,2,10,NA,38.3,25574,20.58,9082
47.51017,-122.39075,2.5,2,787500,98146,349,53346,1,2390,6928,0.94414437,10272 47th Ave SW,814K,9/17/2014,Seattle,WA,1949,329,1,65,0,Inf,8,19,5,38.3,25574,20.58,9082
47.51018,-122.38174,3,4,550000,98146,430,53346,3,2290,6328,0.267881786,10255 39th Ave SW,474K,7/17/2014,Seattle,WA,2001,240,0,13,0,Inf,8,19,5,38.3,25574,20.58,9082
47.510221,-122.251512,2.25,3,380500,98178,403,60190,4,2935,8494,0.658638736,10135 66th Ave S,438K,11/9/2012,Seattle,WA,1961,129,4,53,0,Inf,7,23,NA,38,21860,23.15,7537
47.510296,-122.373374,2,2,301000,98146,494,53346,5,1900,6300,0.362406605,10252 33rd Ave SW,393K,8/8/2014,Seattle,WA,1989,158,0,25,0,Inf,8,19,5,38.3,25574,20.58,9082
47.510367,-122.253865,2,3,406000,98178,413,60190,4,1706,8475,0.48116733,10041 64th Ave S,394K,7/3/2014,Seattle,WA,1928,237,4,86,0,Inf,7,23,NA,38,21860,23.15,7537
47.510377,-122.247991,0.75,2,280000,98178,391,60190,2,1150,8015,0.91798285,10034 68th Ave S,224K,7/26/2013,Seattle,WA,1946,243,4,68,0,Inf,8,16,2,38,21860,23.15,7537
47.5104,-122.256738,2,4,300300,98178,437,60190,4,1540,5662,0.266353461,10042 61st Ave S,318K,4/19/2013,Seattle,WA,1944,195,4,70,0,Inf,7,23,NA,38,21860,23.15,7537
47.510406,-122.25151,1,4,273500,98178,407,60190,4,1620,6780,0.657270561,10129 66th Ave S,350K,4/17/2014,Seattle,WA,1907,168,4,107,0,Inf,7,23,NA,38,21860,23.15,7537
47.510422,-122.273248,2,3,195500,98178,514,60190,2,1020,7840,0.865169772,4718 S Victor St,209K,5/22/2014,Seattle,WA,1960,191,4,54,0,Inf,2,15,NA,38,21860,23.15,7537
47.510445,-122.274218,2,3,240000,98178,516,60190,1,2140,7980,0.936554304,4620 S Victor St,301K,12/24/2012,Seattle,WA,1960,112,4,54,0,Inf,2,15,NA,38,21860,23.15,7537
47.510463,-122.27293,1.5,3,239000,98178,514,60190,2,1530,10890,0.840856001,4726 S Victor St,247K,2/28/2013,Seattle,WA,1961,156,4,53,0,Inf,2,15,NA,38,21860,23.15,7537
47.510467,-122.387545,1,2,329950,98146,376,53346,1,900,5220,0.705044212,10255 California Ave SW,264K,6/25/2014,Seattle,WA,1956,366,1,58,0,Inf,8,19,5,38.3,25574,20.58,9082
47.510479,-122.372964,2,3,389000,98146,511,53346,5,1785,6534,0.352880332,10247 32nd Ave SW,367K,2/25/2014,Seattle,WA,1942,217,0,72,0,Inf,2,10,NA,38.3,25574,20.58,9082
47.510677,-122.256735,3,4,315000,98178,445,60190,4,2790,5649,0.263846972,10032 61st Ave S,322K,8/21/2014,Seattle,WA,1950,112,4,64,0,Inf,7,23,NA,38,21860,23.15,7537
47.510724,-122.257371,3,5,295000,98178,450,60190,4,2590,5107,0.21597375,10031 61st Ave S,348K,6/24/2014,Seattle,WA,1999,225,4,15,0,Inf,7,23,NA,38,21860,23.15,7537
47.510787,-122.261712,2,3,318950,98178,480,60190,4,2060,4800,0.110161715,5700 S Victor St,312K,9/8/2014,Seattle,WA,1968,154,4,46,0,Inf,7,23,NA,38,21860,23.15,7537
47.510834,-122.273475,2,4,235000,98118,548,53903,2,1530,9780,0.875186667,4647 S Cooper St,243K,1/29/2014,Seattle,WA,1959,153,4,55,0,Inf,2,15,NA,38,40791,27.35,5725
47.510838,-122.253201,1,3,242000,98178,413,60190,4,1670,8276,0.529240519,10026 64th Ave S,311K,5/2/2013,Seattle,WA,1920,144,4,94,0,Inf,7,23,NA,38,21860,23.15,7537
47.510997,-122.382513,2.5,4,525000,98146,441,53346,2,2280,5009,0.343077913,10232 40th Ave SW,524K,12/1/2013,Seattle,WA,2002,230,1,12,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511128,-122.250521,2,4,405500,98178,409,60190,4,2150,5250,0.714340841,10054 Waters Ave S,379K,8/8/2013,Seattle,WA,1959,188,4,55,0,Inf,8,16,2,38,21860,23.15,7537
47.511179,-122.273595,3,5,350000,98118,554,53903,1,2552,7405,0.880317257,4652 S Cooper St,382K,8/26/2013,Seattle,WA,2013,137,4,1,0,Inf,2,15,NA,38,40791,27.35,5725
47.51119,-122.386816,3,4,525000,98146,401,53346,1,2220,5227,0.661489361,10230 California Ave SW,526K,1/9/2014,Seattle,WA,2006,236,1,8,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511215,-122.253197,1.75,4,425000,98178,424,60190,4,2200,5650,0.53196911,10012 64th Ave S,361K,3/18/2014,Seattle,WA,1951,193,4,63,0,Inf,7,23,NA,38,21860,23.15,7537
47.51122,-122.253856,2.5,4,412000,98178,424,60190,4,2340,5650,0.482792349,10013 64th Ave S,393K,5/31/2013,Seattle,WA,1964,176,4,50,0,Inf,7,23,NA,38,21860,23.15,7537
47.511265,-122.389201,2,3,680000,98146,373,53346,1,1970,6216,0.839187277,10238 Marine View Dr SW,676K,2/28/2014,Seattle,WA,1949,345,1,65,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511281,-122.252678,1.75,2,350100,98178,420,60190,4,1441,5662,0.571488721,10009 65th Ave S,366K,8/27/2013,Seattle,WA,1915,242,4,99,0,Inf,7,23,NA,38,21860,23.15,7537
47.511282,-122.384049,2.5,3,475000,98146,425,53346,1,2030,5332,0.462580744,10224 41st Ave SW,503K,9/20/2013,Seattle,WA,2004,233,1,10,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511299,-122.386822,1.75,4,316000,98146,402,53346,1,1430,5227,0.664424222,10226 California Ave SW,327K,5/2/2014,Seattle,WA,1975,220,1,39,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511305,-122.250082,1.5,3,312500,98178,408,60190,4,1960,5198,0.730069848,10057 Arrowsmith Ave S,336K,3/21/2013,Seattle,WA,1953,159,4,61,0,Inf,8,16,2,38,21860,23.15,7537
47.511391,-122.384054,2.5,4,479000,98146,429,53346,1,2195,5342,0.466762466,10220 41st Ave SW,499K,4/11/2014,Seattle,WA,2004,218,1,10,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511513,-122.255549,2,4,400000,98178,454,60190,4,3040,6534,0.362860039,10000 62nd Ave S,470K,8/22/2014,Seattle,WA,1905,131,4,109,0,Inf,7,23,NA,38,21860,23.15,7537
47.5117,-122.379141,3,4,535000,98146,482,53346,5,2340,5600,0.20049557,10206 37th Pl SW,495K,5/30/2014,Seattle,WA,1921,228,1,93,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511707,-122.377549,1,3,267000,98146,499,53346,5,940,4704,0.193787816,10205 36th Ave SW,274K,8/29/2014,Seattle,WA,1942,284,0,72,0,Inf,8,19,5,38.3,25574,20.58,9082
47.511718,-122.272973,2,4,270000,98118,557,53903,2,2300,12632.4,0.830972484,9923 Beacon Ave S,284K,8/29/2014,Seattle,WA,1962,117,4,52,0,Inf,2,15,NA,38,40791,27.35,5725
47.511841,-122.386244,1.5,2,335950,98146,410,53346,1,800,5192,0.638595726,4209 SW 102nd St,301K,7/14/2014,Seattle,WA,1951,419,1,63,0,Inf,8,19,5,38.3,25574,20.58,9082
47.51199,-122.38656,1.5,2,335950,98146,410,53346,1,800,5192,0.666411309,4209 SW 102nd St,281K,7/14/2014,Seattle,WA,1951,419,1,63,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512047,-122.249439,3,4,418000,98118,410,53903,4,2360,6098,0.730888853,9949 Rainier Ave S,410K,6/19/2014,Seattle,WA,1960,177,4,54,0,Inf,8,16,2,38,40791,27.35,5725
47.512049,-122.372574,1.75,3,261700,98146,526,53346,5,1720,7013,0.253933729,10140 32nd Pl SW,287K,11/1/2013,Seattle,WA,1942,152,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.51207,-122.374792,1,3,239000,98146,507,53346,5,1040,6969,0.341906994,3316 SW 102nd St,247K,6/4/2014,Seattle,WA,1942,229,0,72,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512083,-122.375317,1.75,2,305000,98146,507,53346,5,1340,7187,0.314707866,10129 34th Ave SW,321K,5/13/2014,Seattle,WA,1942,227,0,72,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512088,-122.247656,2,2,869000,98178,399,60190,3,2060,13068,0.851473771,10004 1/2 Rainier Ave S,808K,8/1/2014,SEATTLE,WA,1954,377,4,60,0,Inf,8,16,2,38,21860,23.15,7537
47.512113,-122.260545,1,1,116500,98118,511,53903,4,470,4791,0.108409707,5733 S Gazelle St,158K,4/11/2014,Seattle,WA,1925,247,6,89,0,Inf,2,15,NA,38,40791,27.35,5725
47.512175,-122.272417,2,3,140000,98118,558,53903,2,1280,7360,0.790296734,9908 Beacon Ave S,204K,11/30/2012,Seattle,WA,1979,109,4,35,0,Inf,2,15,NA,38,40791,27.35,5725
47.512198,-122.382708,1,3,329000,98146,455,53346,2,1910,5233,0.417577808,10054 40th Ave SW,343K,8/14/2014,Seattle,WA,1911,172,1,103,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512213,-122.378186,2,5,350000,98146,501,53346,5,2100,7405,0.244139815,3620 SW 102nd St,387K,11/21/2013,Seattle,WA,1949,166,1,65,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512324,-122.255022,1,2,356000,98118,464,53903,4,1176,9040,0.375121987,9833 63rd Ave S,274K,12/5/2013,Seattle,WA,1912,302,4,102,0,Inf,8,16,2,38,40791,27.35,5725
47.512353,-122.373234,1.75,3,390000,98146,524,53346,5,1250,7492,0.28474756,10111 32nd Pl SW,327K,6/11/2014,Seattle,WA,1942,312,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.512371,-122.256199,1,2,248000,98118,482,53903,4,1010,5650,0.32187863,9833 62nd Ave S,264K,6/14/2013,Seattle,WA,1911,245,6,103,0,Inf,8,16,2,38,40791,27.35,5725
47.512377,-122.257376,1,2,261000,98118,495,53903,4,1100,5662,0.281444286,9833 61st Ave S,247K,5/9/2013,Seattle,WA,1943,237,6,71,0,Inf,7,23,NA,38,40791,27.35,5725
47.512451,-122.379312,1,2,170000,98146,497,53346,5,1130,6600,0.283612041,10043 37th Ave SW,303K,2/12/2014,Seattle,WA,1979,150,1,35,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512543,-122.386884,1.5,4,512500,98146,415,53346,1,1560,5314,0.711389044,10042 California Ave SW,514K,12/10/2013,Seattle,WA,1932,328,1,82,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512555,-122.262383,2,2,165000,98118,524,53903,4,1240,3963,0.091685824,9823 57th Ave S,224K,1/31/2014,Seattle,WA,1909,133,6,105,0,Inf,2,15,NA,38,40791,27.35,5725
47.512556,-122.255019,2,3,420000,98118,478,53903,4,2550,10170,0.355653926,9823 63rd Ave S,512K,2/21/2013,Seattle,WA,1912,164,5,102,0,Inf,8,16,2,38,40791,27.35,5725
47.512648,-122.256714,2,4,255500,98118,502,53903,4,2500,5662,0.277421896,9822 61st Ave S,344K,11/29/2012,Seattle,WA,1955,102,6,59,0,Inf,8,16,2,38,40791,27.35,5725
47.512654,-122.257891,2.25,5,200000,98118,504,53903,4,1790,5662,0.254931003,9822 60th Ave S,290K,9/30/2013,Seattle,WA,1952,111,6,62,0,Inf,8,16,2,38,40791,27.35,5725
47.512667,-122.248606,2.5,3,850000,98118,413,53903,3,2670,6048,0.762007662,9942 Rainier Ave S,1.03M,10/1/2013,Seattle,WA,1946,318,4,68,0,Inf,8,16,2,38,40791,27.35,5725
47.512688,-122.273625,2.25,4,210000,98118,575,53903,1,2180,7200,0.885474151,4644 S Gazelle St,305K,5/16/2013,Seattle,WA,1978,96,4,36,0,Inf,2,15,NA,38,40791,27.35,5725
47.512729,-122.259052,1.5,4,250000,98118,516,53903,4,1330,5488,0.237654551,9820 59th Ave S,237K,5/13/2013,Seattle,WA,1907,187,6,107,0,Inf,7,23,NA,38,40791,27.35,5725
47.512751,-122.381401,2.8,3,419150,98146,489,53346,4,1790,7318,0.388409704,11014 37th Ave SW,431K,10/25/2013,Seattle,WA,1976,234,1,38,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512769,-122.38765,1,2,325000,98146,413,53346,1,1050,4800,0.774166875,10033 California Ave SW,316K,8/25/2014,Seattle,WA,1969,309,1,45,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512786,-122.3715,1,2,240000,98146,538,53346,6,670,10890,0.145929328,10030 31st Ave SW,240K,6/23/2014,Seattle,WA,1942,358,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.512788,-122.257372,1.5,3,226000,98118,504,53903,4,1230,5650,0.246669518,9819 61st Ave S,238K,7/22/2014,Seattle,WA,1943,183,6,71,0,Inf,8,16,2,38,40791,27.35,5725
47.5128,-122.374392,1,3,220000,98146,513,53346,5,1050,6098,0.358297842,10031 33rd Ave SW,232K,6/26/2014,Seattle,WA,1942,209,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.51286,-122.384143,1,2,230000,98146,449,53346,1,960,5280,0.548071579,10028 41st Ave SW,274K,9/12/2014,Seattle,WA,1943,239,1,71,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512875,-122.388207,2.25,5,665900,98146,413,53346,1,3150,5662,0.817272574,10030 44th Ave SW,634K,7/3/2014,Seattle,WA,1926,211,1,88,0,Inf,8,19,5,38.3,25574,20.58,9082
47.5129,-122.38326,3.25,4,550000,98146,466,53346,1,2310,5301,0.498221542,10045 40th Ave SW,520K,2/25/2014,Seattle,WA,2013,238,1,1,0,Inf,8,19,5,38.3,25574,20.58,9082
47.512981,-122.252259,3,4,450000,98118,450,53903,4,2310,5650,0.495001558,9849 Arrowsmith Ave S,470K,6/27/2014,Seattle,WA,1952,194,4,62,0,Inf,8,16,2,38,40791,27.35,5725
47.513094,-122.376663,1,2,235050,98146,509,53346,5,840,7200,0.360611879,10021 35th Ave SW,264K,5/5/2014,Seattle,WA,1950,279,1,64,0,Inf,8,19,5,38.3,25574,20.58,9082
47.51311,-122.3906,2,5,568500,98146,384,53346,1,3680,7405,0.994073922,10026 Marine View Dr SW,732K,1/31/2014,Seattle,WA,1930,154,1,84,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513127,-122.374436,1.5,3,185000,98146,529,53346,5,1790,6300,0.358847619,10019 33rd Ave SW,251K,11/12/2013,Seattle,WA,1942,103,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.513159,-122.389989,3.5,4,760000,98146,400,53346,1,3800,5227,0.953133116,4434 SW 101st St,793K,4/25/2014,Seattle,WA,2007,200,1,7,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513191,-122.388811,1.75,4,453500,98146,405,53346,1,2000,6032,0.872850958,4400 SW 101st St,474K,6/13/2014,Seattle,WA,1959,226,1,55,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513206,-122.256708,1,2,229500,98118,504,53903,4,940,6554,0.222053308,6103 S Norfolk St,231K,12/3/2013,Seattle,WA,1943,244,6,71,0,Inf,8,16,2,38,40791,27.35,5725
47.513225,-122.377055,2.25,4,512640,98146,509,53346,5,2520,4791,0.366566384,3517 SW 100th St,460K,5/22/2014,Seattle,WA,2014,203,1,0,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513233,-122.24981,3,4,993300,98118,435,53903,4,2570,1742,0.656491165,9908 Rainier Ave S,1.1M,10/17/2013,Seattle,WA,1965,386,4,49,0,Inf,8,16,2,38,40791,27.35,5725
47.513268,-122.378542,3,4,445838,98146,510,53346,5,2250,5693,0.362462898,3553 SW 100th St,477K,7/11/2014,Seattle,WA,2000,198,1,14,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513291,-122.374458,1,2,200000,98146,530,53346,5,710,6316,0.360512893,10013 33rd Ave SW,206K,5/14/2014,Seattle,WA,1942,281,0,72,0,Inf,2,9,NA,38.3,25574,20.58,9082
47.513298,-122.383297,3,3,550000,98146,469,53346,1,2020,5301,0.529792681,10045 40th Ave SW,,2/26/2014,Seattle,WA,2013,272,1,1,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513357,-122.383302,4,4,631500,98146,470,53346,1,2700,5289,0.534600987,10037 40th Ave SW,,10/9/2013,Seattle,WA,2013,233,1,1,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513388,-122.377826,1,3,171454,98146,511,53346,5,720,11325.6,0.375743458,3531 SW 100th St,259K,7/18/2014,Seattle,WA,1922,238,1,92,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513433,-122.38823,1.5,4,368000,98146,418,53346,1,1660,4791,0.844874791,10010 44th Ave SW,380K,5/21/2014,Seattle,WA,1908,221,1,106,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513466,-122.379833,2.75,3,420000,98146,507,53346,5,1400,17424,0.403028381,3715 SW 100th St,373K,8/29/2014,Seattle,WA,1934,300,1,80,0,Inf,8,19,5,38.3,25574,20.58,9082
47.513482,-122.261793,1.75,2,273689,98118,541,53903,4,1760,5494,0.187789786,5704 S Norfolk St,274K,7/29/2013,Seattle,WA,1955,155,6,59,0,Inf,2,15,NA,38,40791,27.35,5725
47.513546,-122.250392,3.25,4,740000,98118,439,53903,4,2601,1306,0.604944022,9860 Rainier Ave S,861K,9/24/2013,Seattle,WA,1971,284,4,43,0,Inf,8,16,2,38,40791,27.35,5725
47.513579,-122.253705,2,4,429900,98118,484,53903,4,2220,5250,0.368420112,9808 Waters Ave S,430K,10/7/2013,Seattle,WA,1959,193,6,55,0,Inf,8,16,2,38,40791,27.35,5725
47.513724,-122.251623,3.5,3,495000,98118,465,53903,4,2910,6098,0.510526473,9837 Rainier Ave S,498K,5/23/2014,Seattle,WA,1997,170,6,17,0,Inf,8,16,2,38,40791,27.35,5725
47.513793,-122.261196,3,5,160000,98118,543,53903,4,1900,5551,0.228538637,9744 57th Ave S,260K,12/24/2013,Seattle,WA,2000,84,6,14,0,Inf,2,15,NA,38,40791,27.35,5725
47.513793,-122.261644,2.5,4,340000,98118,543,53903,4,2040,9496,0.223060504,9742 57th Ave S,345K,2/20/2013,Seattle,WA,1900,166,6,114,0,Inf,2,15,NA,38,40791,27.35,5725
47.513863,-122.250779,2.5,4,637750,98118,458,53903,4,2730,1170,0.568448921,9846 Rainier Ave S,937K,11/20/2012,Seattle,WA,1981,233,6,33,0,Inf,8,16,2,38,40791,27.35,5725
47.513918,-122.255507,2.25,3,434000,98118,511,53903,4,2120,6000,0.23050786,9750 62nd Ave S,429K,6/26/2013,Seattle,WA,1951,204,6,63,0,Inf,8,16,2,38,40791,27.35,5725
47.514013,-122.383809,3,3,445000,98146,474,53346,1,2520,7405,0.613212798,4008 SW 100th St,402K,3/20/2014,Seattle,WA,1962,176,1,52,0,Inf,8,19,5,38.3,25574,20.58,9082
47.514074,-122.259038,2,3,219950,98118,534,53903,4,1380,5227,0.115772109,9736 59th Ave S,238K,10/21/2013,Seattle,WA,1913,159,6,101,0,Inf,8,16,2,38,40791,27.35,5725
47.514148,-122.388996,1,3,185000,98136,426,78958,1,1240,7200,0.933093149,9855 44th Ave SW,336K,9/17/2014,Seattle,WA,1942,149,1,72,0,Inf,8,19,5,42.8,14138,46.72,1737
